dataset_name,sensitive_attribute,group,n_samples,mean_dox,std_dox,median_dox,min_dox,max_dox,mean_clarity,mean_distinctiveness,mean_coverage,dox_gap,clarity_gap,distinctiveness_gap,coverage_gap,evaluation_time_seconds
interaction_bias_lyb_0.30,A,Group_1,1666,0.8011478156393383,0.04263497761304169,0.8118681297751771,0.47475073289093594,0.8132184345689322,0.5333333333333333,0.9651842351600142,1.0,0.002381315940760742,1.1102230246251565e-16,0.006803759830745326,0.0,0.14264369010925293
meas_bias_Y_linear_lmy_0.30,A,Group_0,1634,0.8089443907931874,0.021145330882281425,0.8123558834137007,0.5267683576108848,0.8132363400322162,0.5333333333333332,0.9874601641710119,1.0,0.0010391039451143058,1.1102230246251565e-16,0.0029688684146129685,0.0,0.14266681671142578
meas_bias_Y_linear_lmy_0.30,A,Group_1,1666,0.8079052868480731,0.02463860465231533,0.8123936282791452,0.5203521995078726,0.813259771168558,0.5333333333333333,0.9844912957563989,1.0,0.0010391039451143058,1.1102230246251565e-16,0.0029688684146129685,0.0,0.14266681671142578
meas_bias_Y_nonlinear_lmy_0.30,A,Group_0,1634,0.8086273816248025,0.02169832814333443,0.8122464339674518,0.5267736289720131,0.8132254411356006,0.5333333333333332,0.9865544236899121,1.0,0.0010718203083436295,1.1102230246251565e-16,0.003062343738124862,0.0,0.14409852027893066
meas_bias_Y_nonlinear_lmy_0.30,A,Group_1,1666,0.8075555613164589,0.02522059126872059,0.8122883894669373,0.510997284100873,0.8132515044008815,0.5333333333333333,0.9834920799517872,1.0,0.0010718203083436295,1.1102230246251565e-16,0.003062343738124862,0.0,0.14409852027893066
meas_bias_R_lm_0.30,A,Group_0,1634,0.7903106052885804,0.05988907030630833,0.8096527609590574,0.4645797780761749,0.8129592823570986,0.5333333333333332,0.9342207770149915,1.0,3.8977851892996185e-05,1.1102230246251565e-16,0.00011136529112310001,0.0,0.1651444435119629
meas_bias_R_lm_0.30,A,Group_1,1666,0.7903495831404734,0.05678097502708909,0.8097234833799203,0.4653375391989192,0.8129925314710479,0.5333333333333333,0.9343321423061146,1.0,3.8977851892996185e-05,1.1102230246251565e-16,0.00011136529112310001,0.0,0.1651444435119629
undersample_pu_0.30,A,Group_0,2474,0.81192020510356,0.013465309121318152,0.8131594825425648,0.5664551905521742,0.8133203775066832,0.5333333333333332,0.9959624907720764,1.0,0.00022015903057348574,1.1102230246251565e-16,0.0006290258016383721,0.0,0.10667085647583008
undersample_pu_0.30,A,Group_1,743,0.8121403641341335,0.012394457371185176,0.8131686870192057,0.5983233195094692,0.8133197172685992,0.5333333333333333,0.9965915165737148,1.0,0.00022015903057348574,1.1102230246251565e-16,0.0006290258016383721,0.0,0.10667085647583008
representation_bias_lr_true0.30,A,Group_0,2474,0.8117995976080163,0.013840527710925784,0.8132170230604989,0.5277339148278942,0.8133247984108095,0.5333333333333332,0.9956178979276658,1.0,0.0014274846376649553,1.1102230246251565e-16,0.004078527536185428,0.0,0.14905333518981934
representation_bias_lr_true0.30,A,Group_1,743,0.8132270822456813,6.740061775737574e-05,0.8132542451658268,0.8130045108921989,0.81329534315865,0.5333333333333333,0.9996964254638512,1.0,0.0014274846376649553,1.1102230246251565e-16,0.004078527536185428,0.0,0.14905333518981934
label_noise_sy_0.30,A,Group_0,1634,0.8068548477325267,0.027267784835921665,0.8118923174498198,0.47788515427644407,0.8131901256183939,0.5333333333333332,0.9814900411405525,1.0,0.0013653366170504055,1.1102230246251565e-16,0.003900961763001587,0.0,0.14246392250061035
label_noise_sy_0.30,A,Group_1,1666,0.8054895111154763,0.03124056384872128,0.811947874334803,0.4817619739721982,0.8132247166597516,0.5333333333333333,0.9775890793775509,1.0,0.0013653366170504055,1.1102230246251565e-16,0.003900961763001587,0.0,0.14246392250061035
hist_bias_Y_ly_0.40,A,Group_0,1634,0.8078935720172682,0.023786907056690784,0.8120707941026983,0.5007237911540746,0.8132079349331223,0.5333333333333332,0.9844578248112428,1.0,0.0011464722954538376,1.1102230246251565e-16,0.0032756351298682818,0.0,0.1077573299407959
hist_bias_Y_ly_0.40,A,Group_1,1666,0.8067470997218144,0.02746288319136403,0.8121194999871174,0.495727944640214,0.8132382256937014,0.5333333333333333,0.9811821896813745,1.0,0.0011464722954538376,1.1102230246251565e-16,0.0032756351298682818,0.0,0.1077573299407959
hist_bias_Q_lhq_0.40,A,Group_0,1634,0.809970657764474,0.019543374097477403,0.8126607316812823,0.4692714168680896,0.8132832627147293,0.5333333333333332,0.9903923555175448,1.0,0.0007458517732530368,1.1102230246251565e-16,0.0021310050664373748,0.0,0.14728331565856934
hist_bias_Q_lhq_0.40,A,Group_1,1666,0.8092248059912209,0.021530155791645043,0.812664370695825,0.5382637239582604,0.8132897435010202,0.5333333333333333,0.9882613504511074,1.0,0.0007458517732530368,1.1102230246251565e-16,0.0021310050664373748,0.0,0.14728331565856934
hist_bias_R_lhr_0.40,A,Group_0,1634,0.8088085863701922,0.02385351996135012,0.8125394655274534,0.496147318922131,0.8132543979622494,0.5333333333333332,0.9870721515338823,1.0,0.0007271986905643679,1.1102230246251565e-16,0.002077710544469369,0.0,0.14479494094848633
